id,happiness,survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,edu_other,edu_status,edu_yr,income,political,join_party,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,property_other,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,invest_other,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9
224,4,2,2,5,12,2015/8/7 16:05,1,1991,8,1,1,4,,4,2007,4000,1,,120,0,1,0,0,0,0,0,0,0,,170,120,4,4,4,1,1,1,1,1,4,4,4,1,5,4,5,5,4,3,3,2,5,5,2,4,4,1,1,1,2,4,3,3,3,3,3,,,,,1,1,2,2,4000,1,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,-2,3,1,2,-2,3,1,2,3,2,4,2,40000,5,4,5,4,5,-8,3,5,5,-8,-8,-8,1,5,80,70,70,80,80,80,70,80,80
225,4,1,26,75,115,2015/8/7 11:32,1,1955,1,1,1,3,,4,1969,24000,1,,80,0,0,0,1,0,0,0,0,0,,170,110,4,3,3,1,3,2,1,2,3,2,2,1,3,3,3,2,2,3,4,1,5,4,5,3,3,3,4,4,1,2,5,3,7,1,5,,,,,1,1,2,2,72000,2,3,2,2,0,1,0,0,0,0,0,0,0,,3,2,5,3,1975,1960,1955,1,1,1,0,6,,,-2,1,1,16,-2,1,1,16,2,1,2,2,50000,2,2,2,2,4,3,2,2,2,2,2,2,2,2,50,60,50,50,50,50,50,50,50
226,4,1,31,86,129,2015/8/20 9:29,2,1948,1,1,1,4,,4,1964,12000,1,,60,0,0,1,0,0,0,0,0,0,,155,140,4,5,4,2,1,1,1,1,5,1,1,1,5,5,5,5,5,5,5,1,5,5,5,1,5,1,,,1,4,5,-8,-8,5,5,,,,,1,1,2,2,-2,2,3,1,2,0,1,0,0,0,0,0,0,0,,2,0,0,3,1970,1945,1970,3,1,2,25000,5,,,-2,1,-8,1,-2,1,1,15,2,2,-8,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,50,50,50,50,50,50,50,50,50
227,4,2,2,5,12,2015/8/9 13:13,2,1953,1,0,4,1,,,,-2,1,,120,0,0,1,1,0,0,0,0,0,,160,90,4,4,5,1,1,1,1,1,4,1,1,1,5,5,5,5,4,3,5,1,5,5,5,3,4,1,2,2,1,4,3,3,4,3,3,,,,,1,1,2,2,-2,3,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0,3,1973,1947,1973,3,4,1,-2,3,,,-2,1,1,2,-2,1,1,2,2,2,4,2,-2,4,4,4,4,4,4,3,-8,3,-8,-8,3,1,5,100,100,90,100,80,90,70,100,100
228,4,1,21,63,99,2015/7/20 11:50,2,1953,1,1,1,3,,3,,17000,1,,67,0,0,1,0,0,0,0,0,0,,167,130,2,2,3,4,1,1,1,5,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,2,2,2,6,7,1,4,3,1,3,2,1,2,25,1,4,1,1,2,2,57000,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,2,0,3,1976,1950,1976,1,1,4,40000,1,2,1,-2,1,1,1,-2,1,1,2,2,2,3,2,20000,5,4,-8,-8,4,-8,4,-8,-8,-8,-8,-8,4,5,80,80,80,80,80,80,80,80,80
229,4,2,29,82,124,2015/7/22 15:26,1,1960,1,1,1,4,,4,-2,10000,1,,40,0,0,0,0,0,0,0,0,1,,161,100,2,2,3,1,1,1,1,1,5,1,1,1,3,4,5,4,4,4,2,5,5,4,5,2,3,1,6,6,1,4,2,1,5,1,3,,,,,1,1,2,2,20000,5,2,1,2,0,1,0,0,0,0,0,0,0,,1,2,1,3,1981,1962,1981,4,1,1,0,4,,,-2,1,4,2,-2,1,1,2,3,1,3,2,50000,3,3,3,3,4,3,1,3,3,3,3,3,1,2,50,50,50,50,50,50,50,50,50
230,4,1,1,1,4,2015/9/7 9:54,1,1960,1,1,1,10,,4,1983,120000,1,,107,0,1,1,0,0,0,0,0,0,,178,190,3,5,5,2,2,4,4,5,4,5,4,1,4,3,1,4,3,3,3,4,4,5,1,4,4,4,6,4,1,4,7,6,7,5,1,3,35,1,2,1,1,1,2,150000,5,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0,3,1981,1959,1981,7,1,5,30000,5,,,1930,3,1,1,1931,3,1,1,2,2,4,2,200000,3,3,3,3,5,4,2,4,3,3,4,4,2,3,70,70,60,70,70,80,80,80,70
231,4,1,11,31,54,2015/7/20 8:32,1,1993,1,1,1,12,,1,2011,2000,2,,230,0,0,0,0,1,0,0,0,0,,182,145,5,4,3,1,1,3,3,1,3,5,3,2,4,4,2,4,4,4,1,2,4,5,1,2,3,4,5,3,6,4,3,2,4,2,6,,,,,1,1,2,2,40000,4,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1968,6,1,1,1970,6,1,15,2,1,3,-8,100000,3,3,3,2,5,4,2,4,3,3,-8,4,1,3,70,80,-2,70,40,80,80,80,80
232,4,1,12,32,58,2015/9/1 18:16,2,1979,1,1,1,7,,4,1998,90000,1,,56,0,0,1,0,0,0,0,0,0,,157,108,4,5,5,5,1,2,3,1,4,5,3,1,4,3,2,5,3,3,5,1,5,4,1,3,5,2,3,3,6,4,6,5,6,5,1,2,8,1,1,1,1,1,2,130000,4,3,2,2,0,0,1,1,0,0,0,0,0,,1,1,2,3,2002,1975,2002,7,1,5,50000,1,5,2,1951,4,1,1,1956,4,1,1,2,2,-8,2,90000,5,5,-8,-8,5,5,4,5,3,2,5,4,2,4,80,50,70,70,60,50,30,50,60
233,5,1,1,1,4,2015/8/31 15:04,1,1949,1,1,1,4,,4,-2,37200,1,,52.7,0,0,0,1,0,0,0,0,0,,174,144,5,5,5,2,2,4,4,4,4,1,4,1,5,4,2,2,2,2,5,3,5,5,2,3,3,1,3,3,3,4,5,5,5,5,5,,,,,1,2,2,1,66000,2,3,0,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1976,1953,1976,4,1,2,28800,5,,,-2,3,1,16,-2,1,1,16,2,2,3,3,72000,2,2,1,2,2,2,2,2,1,1,1,1,1,3,80,50,80,60,60,70,80,60,60
234,5,2,8,19,41,2015/8/2 11:04,1,1964,4,0,1,4,,2,1979,10000,1,,130,0,1,0,0,0,0,0,0,0,,175,190,2,3,5,1,1,1,1,5,3,1,1,2,5,3,5,5,4,5,5,1,5,5,5,2,4,3,5,7,1,4,1,1,3,-8,3,,,,,1,1,2,2,12000,2,2,1,2,0,1,0,0,0,0,0,0,0,,3,1,1,3,1983,1965,1983,1,1,1,0,4,,,1940,3,1,2,1941,2,1,2,3,3,3,-8,40000,5,5,5,5,5,5,2,4,5,4,5,5,1,5,100,100,70,100,50,100,50,100,50
235,3,2,29,84,127,2015/7/24 20:18,2,1987,1,1,1,4,,4,2004,20000,1,,25,0,0,0,0,0,0,0,0,1,,163,114,5,5,4,1,1,2,2,1,5,5,3,1,3,3,4,4,2,4,1,3,5,4,1,2,2,3,1,5,3,4,2,1,5,1,1,2,10,1,4,1,2,2,2,40000,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,1,3,2009,1981,2009,3,1,1,10000,1,2,1,1961,3,1,2,1960,6,1,2,3,1,4,2,80000,4,4,4,4,5,3,3,4,2,2,4,4,1,5,80,90,50,95,0,40,60,80,0
236,4,2,10,28,51,2015/7/27 10:45,1,1958,1,1,1,4,,4,1975,20000,4,1981,50,0,1,0,0,0,0,0,0,0,,179,170,4,5,4,1,2,5,4,4,4,2,3,1,4,3,1,4,4,4,3,4,5,5,2,3,3,4,2,2,1,2,3,3,3,1,3,,,,,1,1,2,2,40000,2,2,2,2,0,1,0,0,0,0,0,0,0,,1,1,0,3,1983,1962,1983,4,1,1,20000,3,,,1923,4,1,1,1926,1,1,2,2,2,3,3,80000,4,3,3,3,4,3,3,3,3,3,2,3,2,5,50,60,50,1,50,1,40,30,20
237,5,1,31,88,133,2015/8/20 9:36,1,1997,1,1,1,6,,1,2012,0,2,,63,0,0,0,0,0,0,0,1,0,,183,155,5,5,3,2,1,1,2,2,3,5,3,4,4,3,5,5,3,3,3,1,4,5,1,3,3,3,4,1,2,2,3,3,6,3,6,,,,,1,2,2,2,44400,3,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1951,3,1,1,1959,4,1,12,2,2,3,-8,24000,5,3,-8,-8,5,-8,4,5,2,4,-8,5,3,3,60,60,50,65,50,70,60,60,80
238,5,1,10,24,46,2015/7/26 17:02,2,1996,1,1,1,7,,2,-1,10000,1,,100,0,0,1,0,0,0,0,0,0,,160,110,4,5,5,1,2,1,1,1,5,5,1,1,3,1,4,5,3,3,2,4,4,1,1,4,4,4,6,3,2,1,6,4,8,4,1,3,1,1,3,1,2,2,2,10000,2,3,0,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,-2,4,1,2,-2,1,1,2,2,2,4,2,100000,3,3,3,3,3,3,3,3,3,3,-8,3,2,2,70,70,70,70,70,70,70,70,70
239,2,2,10,24,46,2015/7/25 15:24,1,1956,1,1,1,4,,4,1973,8000,4,1993,150,0,1,1,1,0,0,0,0,0,,173,140,3,2,2,5,1,2,1,3,5,1,1,1,4,5,4,4,4,5,2,5,5,5,5,2,4,3,6,6,6,4,2,5,1,1,2,,,,,1,1,2,2,8000,2,2,1,2,0,1,0,0,0,0,0,0,0,,0,2,0,3,1976,1952,1976,1,1,1,0,4,,,1935,1,4,3,1931,1,1,2,3,1,4,2,20000,3,3,3,3,3,4,3,3,2,4,1,4,1,4,90,60,80,60,60,60,80,80,80
240,4,1,28,81,123,2015/8/1 12:14,2,1982,1,1,1,4,,2,1997,24000,1,,130,0,0,0,0,0,0,0,0,1,,160,110,4,5,5,4,1,1,1,1,4,2,1,1,4,3,5,5,4,4,5,5,5,5,3,1,4,1,,,1,4,5,4,6,5,1,3,10,1,3,1,1,2,2,-2,3,3,0,2,0,1,0,0,0,0,0,0,0,,2,0,2,3,2003,1979,2003,3,4,4,48000,1,3,1,1947,1,1,2,1953,1,1,2,2,1,4,2,-2,4,5,-8,-8,5,4,4,4,4,-8,-8,-8,1,2,80,80,80,80,80,80,80,80,80
241,4,2,18,52,85,2015/7/21 10:22,1,1973,1,1,1,4,,4,-2,10000,1,,200,0,1,1,0,0,0,0,0,0,,173,140,5,5,4,1,1,1,1,1,3,1,1,2,5,4,5,5,4,4,4,4,5,5,5,3,3,1,2,5,1,4,3,2,3,2,2,,,,,1,1,2,2,20000,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,1,3,1994,1975,1994,3,1,1,10000,1,3,1,-2,1,1,2,-2,1,1,2,2,2,4,2,20000,4,4,4,4,5,4,3,3,4,3,3,3,3,4,80,80,80,80,80,80,80,80,80
242,4,1,22,65,104,2015/7/5 10:57,2,1938,1,1,1,2,,,,1900,1,,60,0,1,0,0,0,0,0,0,0,,155,148,3,3,5,2,1,1,1,1,4,1,1,1,5,1,5,5,5,5,5,4,5,5,5,2,4,1,1,6,1,2,5,1,5,1,5,,,,,1,2,2,2,1900,1,3,1,2,0,1,0,0,0,0,0,0,0,,3,1,0,7,1957,,,,,,,,,,-2,-8,1,1,-2,-8,1,15,2,2,3,2,-2,4,3,2,2,3,3,2,2,2,2,2,2,1,2,60,60,60,60,60,60,60,60,60
243,4,1,15,39,70,2015/7/12 10:46,1,1990,1,1,1,10,,4,2011,60000,2,,200,0,0,0,0,1,0,0,0,0,,172,125,4,4,4,1,1,3,3,2,3,4,2,3,3,3,3,4,4,2,1,1,5,5,1,4,3,3,6,2,3,4,5,4,8,5,1,3,3,1,2,1,1,1,2,180000,4,3,1,1,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1966,7,4,9,1964,3,1,2,2,2,3,2,60000,4,4,3,3,4,4,3,3,3,3,-8,-8,1,2,70,70,70,80,70,80,80,70,70
244,4,2,19,56,90,2015/7/16 17:53,1,1970,1,1,1,4,,4,-2,20000,1,,80,0,1,0,0,0,0,0,0,0,,166,140,3,5,5,1,1,3,2,1,4,1,1,1,5,4,4,5,5,4,5,5,5,5,5,3,3,2,2,2,1,4,4,4,4,4,1,5,26,1,4,2,2,2,2,40000,3,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,1,3,2000,1974,2000,4,1,1,20000,1,3,1,-2,1,1,2,-2,1,1,2,2,2,5,3,60000,4,4,4,4,5,-8,3,4,4,3,-8,-8,1,4,80,70,80,70,80,60,80,80,75
245,3,2,28,81,122,2015/7/31 17:32,1,1976,1,1,2,3,,4,1989,10000,1,,240,0,1,0,0,0,0,0,0,0,,162,140,3,3,4,1,1,1,1,1,4,1,1,1,5,2,5,5,4,1,5,5,5,5,5,3,2,1,1,1,2,2,5,4,6,1,3,,,,,1,2,2,2,23000,4,3,2,2,1,0,0,0,0,0,0,0,0,,2,0,2,3,2001,1981,2001,3,1,1,3600,3,,,1950,2,1,3,1953,1,1,2,2,1,3,3,80000,5,2,4,4,4,3,3,3,4,3,3,4,2,5,70,75,80,80,70,70,75,80,75
246,3,1,12,32,58,2015/9/1 19:23,1,1964,1,1,4,6,,3,-1,-2,1,,50,0,0,0,0,1,0,0,0,0,,173,79,3,4,4,5,1,3,1,1,4,4,2,1,5,4,2,5,2,3,5,4,5,5,1,2,3,1,6,5,2,2,3,6,4,4,1,3,20,1,3,1,1,2,2,60000,3,2,0,2,0,1,0,0,0,0,0,0,0,,0,1,0,3,1995,1971,1995,9,1,5,50000,1,3,1,1933,3,1,1,-2,3,1,1,2,1,3,4,50000,4,2,-8,3,5,2,2,2,2,2,2,2,1,4,50,50,0,50,50,50,50,50,80
247,5,1,1,1,4,2015/9/1 14:18,2,1952,1,1,1,10,,4,-2,69600,4,1985,68.3,0,1,0,1,0,0,0,0,0,,165,110,3,3,5,2,2,3,3,3,3,1,1,1,4,4,1,4,2,2,3,5,5,5,5,3,1,1,3,3,1,3,5,5,5,5,5,,,,,1,2,1,2,40800,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1976,1947,1976,4,1,2,40800,5,,,-2,3,1,16,-2,3,4,16,2,2,3,2,100000,4,4,1,1,4,3,1,4,1,1,1,1,1,3,80,70,70,60,80,80,90,70,80
248,4,1,24,70,110,2015/8/6 10:30,2,1938,1,0,1,3,,2,,6000,1,,53,0,1,1,0,0,0,0,0,0,,158,100,2,5,5,2,1,1,1,1,5,1,1,1,5,2,5,5,4,1,5,1,5,5,5,5,5,1,1,1,1,3,2,3,3,7,6,,,,,1,2,2,2,6000,1,2,1,2,0,1,0,0,0,0,0,0,0,,1,3,0,7,1956,,,,,,,,,,-2,1,1,9,-2,-8,1,9,3,2,4,3,9600,5,1,1,1,3,3,2,2,1,4,3,3,1,5,60,10,70,70,60,50,60,60,10
249,4,2,26,74,114,2015/8/7 15:31,1,1972,1,1,3,1,,,,4000,1,,80,0,1,0,0,0,0,0,0,0,,150,87,5,4,5,1,1,1,1,1,5,1,1,1,4,5,5,5,5,4,5,5,5,5,5,1,2,1,,,1,2,2,2,3,1,4,,,,,1,2,2,2,4000,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,1,6,-2,,,,,,,,,,1929,1,1,2,1933,3,1,2,3,2,3,2,20000,4,4,4,4,4,4,2,4,2,-8,-8,-8,1,5,80,80,70,70,80,70,90,70,80
250,5,1,11,30,53,2015/7/21 18:28,2,1988,1,1,1,10,,4,2011,24000,2,,100,0,0,1,0,0,0,0,0,0,,164,120,4,4,4,2,1,3,3,1,4,5,1,1,4,3,1,3,4,3,2,2,5,5,1,3,3,5,5,4,2,4,5,4,7,4,1,3,4,1,3,1,1,2,2,70000,4,4,1,2,0,1,0,0,0,0,0,0,0,,1,0,1,3,2011,1985,2011,10,2,2,40000,1,3,1,1955,6,1,1,1958,4,1,1,2,1,4,2,50000,3,3,3,3,5,4,2,4,2,3,3,3,1,2,85,80,70,75,80,80,70,80,80
251,4,1,10,26,48,2015/7/28 18:29,2,1954,1,1,1,6,,4,1973,2000,1,,67,0,0,1,0,0,0,0,0,0,,155,120,5,4,4,2,1,4,2,4,4,1,1,2,5,3,3,1,4,1,2,3,5,4,5,5,5,3,3,1,1,4,6,5,6,5,1,3,-2,2,3,1,2,2,2,15000,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,3,0,4,1983,1948,-1,6,1,2,10000,5,,,1923,2,4,1,1929,1,1,2,3,1,4,2,20000,3,3,3,3,4,4,3,4,3,3,3,3,3,2,90,80,80,80,80,80,80,80,80
252,4,1,30,85,128,2015/10/2 20:08,1,1981,1,1,1,4,,4,1997,25000,1,,97,0,1,0,0,0,0,0,0,0,,172,160,3,5,5,2,1,3,1,1,2,5,1,3,5,4,4,5,4,4,1,5,5,5,1,2,2,2,6,6,3,1,7,1,7,7,1,3,1,1,3,1,1,2,2,25000,4,2,1,2,0,1,0,0,0,0,0,0,0,,2,0,2,3,2006,1982,2006,4,1,2,0,6,,,1954,1,1,2,1955,1,1,2,3,2,5,2,50000,5,3,-8,-8,5,3,2,2,2,-8,-8,-8,3,4,80,80,70,80,60,60,50,70,80
253,4,2,18,54,88,2015/7/13 10:40,1,1935,1,1,1,3,,4,1953,700,1,,75,0,1,0,0,0,0,0,0,0,,165,100,4,4,5,1,1,1,1,3,4,1,1,1,5,4,4,5,3,4,3,3,4,3,5,2,3,2,1,4,1,4,5,3,5,2,3,,,,,1,2,2,2,1000,2,2,1,2,0,1,0,0,0,0,0,0,0,,2,2,0,3,1955,1938,1955,1,1,1,300,3,,,-2,1,1,2,-2,1,1,2,2,2,4,2,3000,2,3,4,4,4,4,4,4,3,4,3,3,2,5,30,50,50,60,60,50,40,30,40
254,5,2,8,19,41,2015/8/1 16:10,1,1975,4,0,4,3,,2,,20000,1,,154,0,1,0,0,0,0,0,0,0,,175,130,5,5,4,4,1,1,1,5,4,1,1,1,5,3,5,5,4,3,1,4,5,5,5,4,2,1,6,6,5,5,10,4,-8,4,2,,,,,1,1,2,2,40000,5,4,1,2,0,1,0,0,0,0,0,0,0,,1,2,0,3,1994,1978,1994,1,1,1,-1,3,,,1951,3,4,3,1953,1,1,15,2,1,4,2,50000,1,2,3,3,3,3,3,3,2,2,4,4,1,3,100,100,100,100,80,100,100,80,90
255,4,1,15,39,70,2015/7/11 9:18,1,1951,1,1,1,4,,4,-2,38000,1,,54,0,1,0,0,0,0,0,0,0,,172,160,3,4,4,5,1,3,1,4,4,1,1,1,5,4,2,4,2,3,5,3,5,5,5,3,2,2,3,5,1,4,5,4,5,2,5,,,,,1,1,2,2,78000,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1979,1951,1979,4,1,5,40000,5,,,1924,-8,1,1,1924,1,1,1,2,2,4,2,40000,4,4,4,3,4,4,3,4,4,4,4,4,1,3,80,80,80,70,70,80,85,70,80
256,4,1,1,1,8,2015/8/26 19:24,2,1954,1,0,4,4,,4,1968,36000,1,,98,0,1,0,0,0,0,0,0,0,,157,117,4,4,4,2,1,4,3,2,4,4,4,2,4,4,1,3,3,4,3,1,5,4,1,3,4,3,2,2,3,-8,6,4,6,3,1,4,-1,-8,-8,1,1,1,2,80000,2,3,2,2,0,0,1,0,1,0,0,0,0,,1,0,0,3,1981,1952,1981,4,1,2,43000,5,,,1931,3,1,1,1930,2,1,1,2,3,3,2,80000,4,4,4,3,5,3,3,4,3,3,4,3,1,3,70,60,60,70,75,80,80,70,70
257,4,2,29,82,124,2015/7/24 9:56,1,1956,1,1,1,1,,,,7000,1,,70,0,1,0,0,0,0,0,0,0,,178,145,3,3,4,1,1,1,1,1,4,1,1,1,5,4,5,5,4,4,5,5,5,5,5,3,2,1,3,6,1,3,3,1,3,1,3,,,,,1,1,2,2,14000,2,3,1,2,0,1,0,0,0,0,0,0,0,,2,2,0,3,1980,1959,1980,1,1,1,7000,3,,,-2,-8,1,2,-2,1,1,2,3,2,4,2,20000,4,4,4,4,4,4,2,4,3,3,3,3,2,4,60,60,60,60,60,60,60,60,60
258,3,1,16,46,78,2015/7/28 13:03,2,1980,1,1,1,4,,2,-2,11000,1,,17,0,0,0,0,0,0,0,0,1,,156,120,3,3,3,1,2,1,1,3,3,3,1,2,5,2,5,5,4,5,2,5,5,5,1,2,3,3,6,6,1,4,3,-8,4,-8,1,5,-2,1,3,1,1,2,2,80000,1,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,2005,1978,2005,6,1,5,69000,1,3,1,1956,3,1,16,1958,1,1,5,3,2,4,3,60000,3,3,3,3,5,3,3,4,3,3,3,3,2,3,90,80,60,80,77,77,89,88,88
259,4,1,12,32,55,2015/9/9 19:59,1,1994,1,0,8,12,,4,2015,24000,4,2014,80,0,0,0,0,0,0,0,0,1,,176,160,4,5,5,8,3,2,2,2,2,5,1,5,4,4,2,4,4,4,4,2,5,5,1,3,4,4,6,2,1,4,2,2,4,2,1,3,1,1,3,1,1,2,2,240000,1,3,0,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,-2,-8,1,1,-2,3,1,1,2,1,4,2,30000,5,4,-8,-8,5,5,3,3,3,3,3,4,3,2,50,50,50,50,50,60,60,60,50
260,4,2,22,66,106,2015/7/10 17:27,2,1954,1,1,1,1,,,,10000,1,,300,0,1,1,0,0,0,0,0,0,,150,120,4,4,4,1,1,1,1,1,3,1,1,2,5,5,5,5,2,2,5,5,5,5,5,4,2,1,2,2,1,4,5,3,5,3,3,,,,,1,1,2,2,20000,3,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0,3,-2,1952,-2,3,1,1,10000,3,,,-2,1,1,2,-2,1,1,2,3,2,3,2,50000,5,5,5,5,5,5,4,-8,-8,-8,-8,-8,3,5,60,60,70,70,60,60,60,-2,-2
261,4,2,29,82,124,2015/7/21 15:26,1,1991,1,1,1,9,,4,2010,10000,2,,120,0,0,0,0,1,0,0,0,0,,177,120,4,5,5,1,1,3,4,1,5,3,3,2,2,2,1,3,3,2,1,1,2,2,2,3,3,4,2,1,2,3,4,2,6,2,2,,,,,1,1,2,2,30000,3,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1970,4,1,3,1972,3,1,2,3,2,4,2,-2,5,3,5,5,5,5,3,4,3,2,2,3,1,4,90,95,80,80,85,90,80,80,70
262,4,1,10,26,48,2015/7/29 20:09,1,1970,1,1,1,13,,4,2012,60000,4,1995,70,0,1,1,0,0,0,0,0,0,,175,150,4,4,4,2,2,3,3,3,4,5,2,2,4,4,3,3,4,3,3,3,3,3,1,3,3,4,3,3,2,4,5,5,5,5,1,3,20,1,1,1,1,2,2,100000,3,4,2,1,0,0,1,0,0,0,0,0,0,,0,1,0,3,1996,1970,1996,12,4,2,40000,1,3,1,1944,2,1,2,1950,2,1,2,1,3,4,3,100000,4,4,4,3,5,4,3,4,4,4,4,4,3,5,50,60,30,70,70,60,60,40,30
263,4,1,22,67,107,2015/7/8 16:52,2,1996,1,1,3,12,,1,2013,0,2,,130,0,1,0,0,1,0,0,0,0,,168,110,4,4,3,2,2,2,3,1,3,5,1,2,3,3,2,4,4,4,1,3,5,5,1,2,3,3,7,5,3,2,6,5,7,5,6,,,,,2,2,1,2,200000,3,4,1,2,0,0,1,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1965,13,4,1,1968,13,1,1,2,1,3,-8,150000,3,2,3,2,5,3,3,4,3,3,-8,4,2,2,80,75,75,80,65,68,60,70,75
264,3,1,12,32,58,2015/8/26 18:35,1,1973,1,1,1,3,,4,1987,0,1,,57,0,1,0,0,0,0,0,0,0,,160,115,3,1,1,5,1,1,1,2,4,1,1,1,5,3,4,-8,3,5,3,1,5,5,5,3,4,1,5,1,4,2,1,1,1,5,5,,,,,1,1,2,2,30000,6,2,1,1,0,1,0,0,0,0,0,0,0,,1,1,0,3,1981,1955,1981,6,1,5,15000,5,,,1933,3,1,1,-2,-8,1,3,3,2,4,-8,60000,2,2,-8,-8,2,2,2,2,1,1,-8,1,1,3,70,70,70,70,70,70,70,70,70
265,3,1,30,85,128,2015/10/2 11:10,2,1956,5,0,1,3,,2,,0,1,,60,0,1,0,0,0,0,0,0,0,,165,130,4,4,3,2,1,1,1,1,4,4,1,1,5,2,5,5,4,4,4,1,5,5,1,3,4,2,3,5,1,2,3,3,2,1,4,,,,,1,1,2,2,50000,5,2,2,1,0,1,0,0,0,0,0,0,0,,2,1,0,3,1975,1950,1975,7,4,2,30000,5,,,-2,1,1,2,-2,1,1,2,3,2,1,2,100000,4,2,4,4,4,4,2,-8,4,4,4,4,1,3,20,20,20,30,30,30,40,40,50
266,2,2,28,81,121,2015/8/1 10:11,2,1949,1,1,1,1,,,,10000,1,,300,0,0,0,1,0,0,0,0,0,,155,80,2,3,3,1,1,1,1,1,1,1,1,5,5,5,5,5,4,4,5,5,5,5,5,2,2,1,3,3,1,4,2,1,2,1,3,,,,,1,1,2,2,20000,2,2,1,2,0,1,0,0,0,0,0,0,0,,2,1,0,3,1967,1943,1967,3,1,1,10000,3,,,-2,-8,-8,-8,-2,-8,-8,-8,2,2,3,2,20000,5,4,5,4,5,4,4,-8,3,-8,-8,-8,1,4,-2,60,-2,-2,-2,-2,80,-2,70
267,5,1,27,77,117,2015/7/19 18:34,2,1975,1,1,1,4,,4,1993,40000,1,,62,0,0,0,0,0,0,0,0,1,,159,102,4,5,5,1,3,1,2,2,5,4,1,1,5,2,4,5,3,4,1,1,5,5,2,2,5,2,2,6,1,4,5,5,6,3,1,3,21,1,3,1,2,2,2,600000,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,1,3,1997,1973,1997,6,1,2,20000,1,3,1,-2,-8,1,16,-2,1,1,2,2,2,5,2,2500,5,3,3,3,4,4,2,5,3,2,1,1,1,5,100,90,70,90,70,90,90,90,90
268,4,1,13,35,65,2015/9/23 13:40,1,1955,6,1,1,3,,2,,10000,1,,200,0,1,0,0,0,0,0,0,0,,168,115,4,4,4,1,1,1,1,1,4,1,1,1,5,4,5,5,4,5,5,5,5,5,5,3,4,1,2,7,1,4,4,2,5,1,1,5,20,2,3,1,1,2,2,15000,4,2,1,2,0,1,0,0,0,0,0,0,0,,1,2,0,3,-2,1954,-2,1,1,1,4000,3,,,-2,1,1,16,-2,1,1,2,3,2,3,2,30000,3,3,4,3,5,4,3,-8,3,-8,-8,-8,2,4,80,80,70,-2,70,80,80,70,-2
